Região,Área,Pagamento,Opinião,Renda,Idade
Paranapitanga,Jurídica e Contábil,Recursos próprios,Insatisfeito,2.31,27
Aratibutantã,Engenharia e Produção,Recursos próprios,Satisfeito,2.32,27
Aratibutantã,Jurídica e Contábil,Recursos próprios,Satisfeito,2.32,27
Aratibutantã,Jurídica e Contábil,Financiamento bancário,Indiferente,2.32,27
Aratibutantã,Engenharia e Produção,Recursos próprios,Satisfeito,2.32,27
Aratibutantã,Jurídica e Contábil,Financiamento bancário,Muito insatisfeito,2.32,27
Aratibutantã,Computação e Matemática,Financiamento bancário,Satisfeito,2.34,27
Aratibutantã,Jurídica e Contábil,Financiamento bancário,Muito insatisfeito,2.34,27
Aratibutantã,Jurídica e Contábil,Recursos próprios,Satisfeito,2.34,27
Paranapitanga,Jurídica e Contábil,Recursos próprios,Insatisfeito,2.34,27
Aratibutantã,Administração,Recursos próprios,Muito satisfeito,2.35,27
Aratibutantã,Engenharia e Produção,Recursos próprios,Muito satisfeito,2.35,27
Aratibutantã,Jurídica e Contábil,Recursos próprios,Indiferente,2.35,27
Aratibutantã,Jurídica e Contábil,Recursos próprios,Satisfeito,2.35,27
Aratibutantã,Jurídica e Contábil,Recursos próprios,Indiferente,2.35,27
Baependinha,Engenharia e Produção,Recursos próprios,Muito satisfeito,2.35,27
Paranapitanga,Computação e Matemática,Recursos próprios,Satisfeito,2.35,27
Aratibutantã,Jurídica e Contábil,Financiamento bancário,Insatisfeito,2.37,27
Aratibutantã,Engenharia e Produção,Financiamento bancário,Insatisfeito,2.39,27
Aratibutantã,Engenharia e Produção,Financiamento bancário,Indiferente,2.39,27
Aratibutantã,Jurídica e Contábil,Recursos próprios,Muito insatisfeito,2.39,27
Aratibutantã,Jurídica e Contábil,Recursos próprios,Satisfeito,2.39,27
Aratibutantã,Computação e Matemática,Financiamento bancário,Indiferente,2.39,27
Jaquereçaba,Jurídica e Contábil,Recursos próprios,Muito satisfeito,2.39,27
Paranapitanga,Engenharia e Produção,Recursos próprios,Insatisfeito,2.39,27
Aratibutantã,Jurídica e Contábil,Recursos próprios,Satisfeito,2.4,27
Aratibutantã,Engenharia e Produção,Recursos próprios,Satisfeito,2.4,27
Aratibutantã,Jurídica e Contábil,Recursos próprios,Indiferente,2.4,27
Aratibutantã,Jurídica e Contábil,Recursos próprios,Satisfeito,2.4,27
Aratibutantã,Jurídica e Contábil,Recursos próprios,Indiferente,2.4,27
Aratibutantã,Jurídica e Contábil,Recursos próprios,Indiferente,2.4,27
Aratibutantã,Jurídica e Contábil,Recursos próprios,Satisfeito,2.4,27
Aratibutantã,Jurídica e Contábil,Recursos próprios,Satisfeito,2.4,27
Baependinha,Jurídica e Contábil,Recursos próprios,Satisfeito,2.4,27
Aratibutantã,Jurídica e Contábil,Recursos próprios,Satisfeito,2.42,27
Jaquereçaba,Jurídica e Contábil,Recursos próprios,Indiferente,2.42,27
Jaquereçaba,Jurídica e Contábil,Financiamento bancário,Indiferente,2.42,27
Paranapitanga,Jurídica e Contábil,Recursos próprios,Satisfeito,2.42,27
Aratibutantã,Jurídica e Contábil,Recursos próprios,Indiferente,2.43,27
Aratibutantã,Jurídica e Contábil,Recursos próprios,Satisfeito,2.43,27
Aratibutantã,Engenharia e Produção,Recursos próprios,Muito satisfeito,2.43,27
Paranapitanga,Jurídica e Contábil,Recursos próprios,Muito insatisfeito,2.43,27
Aratibutantã,Administração,Recursos próprios,Muito satisfeito,2.45,27
Aratibutantã,Engenharia e Produção,Recursos próprios,Satisfeito,2.45,27
Baependinha,Jurídica e Contábil,Recursos próprios,Indiferente,2.45,27
Jaquereçaba,Jurídica e Contábil,Recursos próprios,Satisfeito,2.45,27
Paranapitanga,Engenharia e Produção,Recursos próprios,Satisfeito,2.47,27
Aratibutantã,Jurídica e Contábil,Financiamento bancário,Insatisfeito,2.5,27
Paranapitanga,Jurídica e Contábil,Recursos próprios,Satisfeito,2.5,27
Aratibutantã,Jurídica e Contábil,Recursos próprios,Satisfeito,2.52,27
Aratibutantã,Jurídica e Contábil,Financiamento bancário,Indiferente,2.54,27
Aratibutantã,Engenharia e Produção,Recursos próprios,Satisfeito,2.54,27
Aratibutantã,Jurídica e Contábil,Financiamento bancário,Insatisfeito,2.54,27
Itamaracanã,Jurídica e Contábil,Financiamento bancário,Muito satisfeito,2.54,27
Paranapitanga,Jurídica e Contábil,Recursos próprios,Indiferente,2.54,27
Aratibutantã,Engenharia e Produção,Recursos próprios,Satisfeito,2.55,27
Aratibutantã,Jurídica e Contábil,Recursos próprios,Indiferente,2.57,27
Aratibutantã,Jurídica e Contábil,Recursos próprios,Satisfeito,2.57,27
Aratibutantã,Jurídica e Contábil,Recursos próprios,Satisfeito,2.57,27
Aratibutantã,Jurídica e Contábil,Auxílio de familiares,Muito satisfeito,2.59,27
Aratibutantã,Jurídica e Contábil,Recursos próprios,Satisfeito,2.59,27
Aratibutantã,Administração,Financiamento bancário,Satisfeito,2.59,27
Baependinha,Jurídica e Contábil,Financiamento bancário,Satisfeito,2.59,27
Paranapitanga,Jurídica e Contábil,Recursos próprios,Indiferente,2.59,27
Paranapitanga,Engenharia e Produção,Recursos próprios,Indiferente,2.59,27
Paranapitanga,Jurídica e Contábil,Recursos próprios,Satisfeito,2.59,27
Aratibutantã,Jurídica e Contábil,Recursos próprios,Satisfeito,2.6,27
Jaquereçaba,Jurídica e Contábil,Recursos próprios,Muito satisfeito,2.6,27
Paranapitanga,Jurídica e Contábil,Recursos próprios,Indiferente,2.6,27
Aratibutantã,Jurídica e Contábil,Financiamento bancário,,2.62,27
Jaquereçaba,Jurídica e Contábil,Recursos próprios,Muito satisfeito,2.62,27
Aratibutantã,Jurídica e Contábil,Financiamento bancário,Satisfeito,2.64,27
Aratibutantã,Jurídica e Contábil,Recursos próprios,Satisfeito,2.64,27
Baependinha,Administração,Recursos próprios,Muito satisfeito,2.64,27
Jaquereçaba,Jurídica e Contábil,Financiamento bancário,Satisfeito,2.64,27
Aratibutantã,Engenharia e Produção,Recursos próprios,Muito satisfeito,2.66,27
Baependinha,Jurídica e Contábil,Financiamento bancário,Satisfeito,2.66,27
Jaquereçaba,Jurídica e Contábil,Recursos próprios,Satisfeito,2.66,27
Aratibutantã,Jurídica e Contábil,Recursos próprios,Insatisfeito,2.68,27
Baependinha,Jurídica e Contábil,Recursos próprios,Satisfeito,2.68,27
Itamaracanã,Jurídica e Contábil,Financiamento bancário,Satisfeito,2.68,27
Paranapitanga,Jurídica e Contábil,Auxílio de familiares,Satisfeito,2.68,27
Paranapitanga,Jurídica e Contábil,Recursos próprios,Insatisfeito,2.68,27
Aratibutantã,Jurídica e Contábil,Recursos próprios,Muito satisfeito,2.69,27
Baependinha,Engenharia e Produção,Financiamento bancário,Muito satisfeito,2.69,27
Paranapitanga,Engenharia e Produção,Recursos próprios,,2.69,27
Aratibutantã,Jurídica e Contábil,Recursos próprios,Satisfeito,2.71,27
Aratibutantã,Jurídica e Contábil,Recursos próprios,Satisfeito,2.71,27
Baependinha,Jurídica e Contábil,Auxílio de familiares,Muito satisfeito,2.71,27
Aratibutantã,Jurídica e Contábil,Auxílio de familiares,Muito satisfeito,2.73,27
Aratibutantã,Jurídica e Contábil,Recursos próprios,Satisfeito,2.73,27
Aratibutantã,Jurídica e Contábil,Recursos próprios,Muito satisfeito,2.73,27
Jaquereçaba,Jurídica e Contábil,Recursos próprios,Satisfeito,2.73,27
Paranapitanga,Engenharia e Produção,Auxílio de familiares,Muito satisfeito,2.73,27
Jaquereçaba,Jurídica e Contábil,Recursos próprios,Satisfeito,2.75,27
Paranapitanga,Jurídica e Contábil,Recursos próprios,Satisfeito,2.75,27
Paranapitanga,Engenharia e Produção,Recursos próprios,Satisfeito,2.75,27
Aratibutantã,Jurídica e Contábil,Financiamento bancário,Indiferente,2.77,27
Paranapitanga,Jurídica e Contábil,Recursos próprios,Satisfeito,2.77,27
Paranapitanga,Jurídica e Contábil,Recursos próprios,Satisfeito,2.77,27
Aratibutantã,Jurídica e Contábil,Financiamento bancário,Indiferente,2.79,27
Aratibutantã,Jurídica e Contábil,Recursos próprios,Satisfeito,2.79,27
Jaquereçaba,Jurídica e Contábil,Recursos próprios,Muito satisfeito,2.79,27
Aratibutantã,Jurídica e Contábil,Auxílio de familiares,Muito satisfeito,2.81,27
Aratibutantã,Jurídica e Contábil,Recursos próprios,Muito satisfeito,2.81,27
Aratibutantã,Jurídica e Contábil,Recursos próprios,Satisfeito,2.81,27
Jaquereçaba,Jurídica e Contábil,Financiamento bancário,Satisfeito,2.81,27
Paranapitanga,Jurídica e Contábil,Recursos próprios,Indiferente,2.81,27
Paranapitanga,Jurídica e Contábil,Recursos próprios,Indiferente,2.81,27
Aratibutantã,Jurídica e Contábil,Recursos próprios,Satisfeito,2.83,27
Aratibutantã,Jurídica e Contábil,Recursos próprios,Indiferente,2.85,27
Aratibutantã,Jurídica e Contábil,Auxílio de familiares,Muito satisfeito,2.85,27
Jaquereçaba,Jurídica e Contábil,Recursos próprios,Satisfeito,2.85,27
Aratibutantã,Jurídica e Contábil,Recursos próprios,Satisfeito,2.86,27
Jaquereçaba,Jurídica e Contábil,Recursos próprios,Muito satisfeito,2.86,27
Aratibutantã,Jurídica e Contábil,Recursos próprios,Muito satisfeito,2.88,27
Aratibutantã,Jurídica e Contábil,Recursos próprios,Satisfeito,2.88,27
Baependinha,Computação e Matemática,Recursos próprios,Muito satisfeito,2.88,27
Paranapitanga,Jurídica e Contábil,Auxílio de familiares,Muito satisfeito,2.9,27
Aratibutantã,Jurídica e Contábil,Auxílio de familiares,Satisfeito,2.92,27
Paranapitanga,Jurídica e Contábil,Recursos próprios,Satisfeito,2.92,27
Paranapitanga,Jurídica e Contábil,Recursos próprios,Indiferente,2.94,27
Aratibutantã,Jurídica e Contábil,Recursos próprios,Insatisfeito,2.96,27
Jaquereçaba,Jurídica e Contábil,Financiamento bancário,Indiferente,2.96,27
Paranapitanga,Administração,Recursos próprios,Muito satisfeito,2.98,27
Aratibutantã,Jurídica e Contábil,Recursos próprios,Satisfeito,3.01,27
Jaquereçaba,Jurídica e Contábil,Recursos próprios,Indiferente,3.01,27
Aratibutantã,Jurídica e Contábil,Recursos próprios,Insatisfeito,3.03,27
Aratibutantã,Jurídica e Contábil,Recursos próprios,Muito satisfeito,3.03,27
Jaquereçaba,Jurídica e Contábil,Financiamento bancário,,3.03,27
Paranapitanga,Jurídica e Contábil,Recursos próprios,Insatisfeito,3.03,27
Paranapitanga,Jurídica e Contábil,Recursos próprios,Insatisfeito,3.03,27
Paranapitanga,Jurídica e Contábil,Financiamento bancário,Insatisfeito,3.03,27
Aratibutantã,Jurídica e Contábil,Auxílio de familiares,Muito satisfeito,3.05,27
Aratibutantã,Jurídica e Contábil,Recursos próprios,Muito satisfeito,3.05,27
Aratibutantã,Jurídica e Contábil,Recursos próprios,Muito satisfeito,3.05,27
Paranapitanga,Jurídica e Contábil,Recursos próprios,Satisfeito,3.05,27
Aratibutantã,Jurídica e Contábil,Recursos próprios,Muito satisfeito,3.07,27
Aratibutantã,Jurídica e Contábil,Recursos próprios,Satisfeito,3.07,27
Aratibutantã,Engenharia e Produção,Recursos próprios,Satisfeito,3.07,27
Aratibutantã,Jurídica e Contábil,Recursos próprios,Muito satisfeito,3.07,27
Aratibutantã,Jurídica e Contábil,Recursos próprios,Satisfeito,3.09,27
Aratibutantã,Jurídica e Contábil,Recursos próprios,Muito satisfeito,3.09,27
Paranapitanga,Jurídica e Contábil,Auxílio de familiares,Satisfeito,3.09,27
Paranapitanga,Jurídica e Contábil,Recursos próprios,Satisfeito,3.09,27
Paranapitanga,Jurídica e Contábil,Recursos próprios,Satisfeito,3.09,27
Aratibutantã,Jurídica e Contábil,Recursos próprios,Satisfeito,3.11,27
Paranapitanga,Jurídica e Contábil,Auxílio de familiares,Satisfeito,3.13,27
Paranapitanga,Jurídica e Contábil,Auxílio de familiares,Satisfeito,3.15,27
Paranapitanga,Jurídica e Contábil,Recursos próprios,Indiferente,3.15,27
Aratibutantã,Jurídica e Contábil,Recursos próprios,Satisfeito,3.17,27
Jaquereçaba,Jurídica e Contábil,Financiamento bancário,Muito satisfeito,3.17,27
Paranapitanga,Engenharia e Produção,Auxílio de familiares,Muito satisfeito,3.2,27
Aratibutantã,Jurídica e Contábil,Financiamento bancário,Muito satisfeito,3.22,27
Aratibutantã,Jurídica e Contábil,Auxílio de familiares,Satisfeito,3.24,27
Jaquereçaba,Jurídica e Contábil,Recursos próprios,Muito satisfeito,3.24,27
Aratibutantã,Jurídica e Contábil,Recursos próprios,Indiferente,3.26,27
Aratibutantã,Jurídica e Contábil,,Satisfeito,3.26,27
Aratibutantã,Jurídica e Contábil,Recursos próprios,Insatisfeito,3.28,27
Jaquereçaba,Jurídica e Contábil,Recursos próprios,Satisfeito,3.28,27
Aratibutantã,Jurídica e Contábil,Recursos próprios,Satisfeito,3.31,27
Paranapitanga,Jurídica e Contábil,Auxílio de familiares,Indiferente,3.31,27
Paranapitanga,Jurídica e Contábil,Auxílio de familiares,Satisfeito,3.33,27
Aratibutantã,Jurídica e Contábil,Auxílio de familiares,Satisfeito,3.4,27
Paranapitanga,Jurídica e Contábil,Auxílio de familiares,Satisfeito,3.4,27
Aratibutantã,Jurídica e Contábil,Recursos próprios,Indiferente,3.42,27
Aratibutantã,Jurídica e Contábil,Recursos próprios,Satisfeito,3.44,27
Aratibutantã,Jurídica e Contábil,Recursos próprios,Satisfeito,3.47,27
Aratibutantã,Jurídica e Contábil,Recursos próprios,Satisfeito,3.49,27
Paranapitanga,Jurídica e Contábil,Auxílio de familiares,Satisfeito,3.49,27
Aratibutantã,Jurídica e Contábil,Financiamento bancário,Insatisfeito,3.52,27
Paranapitanga,Jurídica e Contábil,Recursos próprios,Satisfeito,3.52,27
Paranapitanga,Jurídica e Contábil,Recursos próprios,Muito satisfeito,3.56,27
Aratibutantã,Jurídica e Contábil,Recursos próprios,Satisfeito,3.59,27
Aratibutantã,Engenharia e Produção,Recursos próprios,Muito satisfeito,3.59,27
Aratibutantã,Jurídica e Contábil,Financiamento bancário,Satisfeito,3.61,27
Aratibutantã,Jurídica e Contábil,Recursos próprios,Satisfeito,3.61,27
Aratibutantã,Jurídica e Contábil,Recursos próprios,Insatisfeito,3.61,27
Aratibutantã,Jurídica e Contábil,Recursos próprios,Muito satisfeito,3.66,27
Aratibutantã,Jurídica e Contábil,Auxílio de familiares,Muito satisfeito,3.66,27
Paranapitanga,Jurídica e Contábil,Recursos próprios,Satisfeito,3.66,27
Paranapitanga,Jurídica e Contábil,Auxílio de familiares,Satisfeito,3.66,27
Aratibutantã,Jurídica e Contábil,Auxílio de familiares,Muito satisfeito,3.69,27
Aratibutantã,Jurídica e Contábil,Auxílio de familiares,Muito satisfeito,3.74,27
Paranapitanga,Jurídica e Contábil,Auxílio de familiares,Muito satisfeito,3.74,27
Paranapitanga,Jurídica e Contábil,Recursos próprios,Indiferente,3.76,27
Paranapitanga,Jurídica e Contábil,Recursos próprios,Muito satisfeito,3.76,27
Aratibutantã,Jurídica e Contábil,Auxílio de familiares,Muito satisfeito,3.79,27
Paranapitanga,Jurídica e Contábil,Auxílio de familiares,Satisfeito,3.81,27
Paranapitanga,Jurídica e Contábil,Auxílio de familiares,Muito satisfeito,3.84,27
Paranapitanga,Jurídica e Contábil,Auxílio de familiares,Muito satisfeito,3.89,27
Aratibutantã,Jurídica e Contábil,Recursos próprios,Muito satisfeito,3.92,27
Paranapitanga,Jurídica e Contábil,Auxílio de familiares,Muito satisfeito,3.92,27
Jaquereçaba,Jurídica e Contábil,Financiamento bancário,Muito insatisfeito,3.96,27
Paranapitanga,Jurídica e Contábil,Auxílio de familiares,Insatisfeito,4,27
Aratibutantã,Jurídica e Contábil,Auxílio de familiares,Muito satisfeito,4.02,27
Aratibutantã,Engenharia e Produção,Financiamento bancário,Indiferente,4.02,27
Paranapitanga,Jurídica e Contábil,Auxílio de familiares,Satisfeito,4.05,27
Paranapitanga,Jurídica e Contábil,Recursos próprios,Muito satisfeito,4.05,27
Paranapitanga,Jurídica e Contábil,Recursos próprios,Muito satisfeito,4.1,27
Paranapitanga,Jurídica e Contábil,Auxílio de familiares,Muito satisfeito,4.16,27
Aratibutantã,Jurídica e Contábil,Auxílio de familiares,Satisfeito,4.19,27
Aratibutantã,Jurídica e Contábil,Auxílio de familiares,Muito satisfeito,4.21,27
Paranapitanga,Jurídica e Contábil,Recursos próprios,Muito satisfeito,4.33,27
Aratibutantã,Jurídica e Contábil,Recursos próprios,Indiferente,4.41,27
Paranapitanga,Jurídica e Contábil,Auxílio de familiares,Satisfeito,4.44,27
Aratibutantã,Jurídica e Contábil,Auxílio de familiares,Muito satisfeito,4.53,27
Paranapitanga,Jurídica e Contábil,Auxílio de familiares,Muito satisfeito,4.53,27
Aratibutantã,Jurídica e Contábil,Recursos próprios,Muito satisfeito,4.59,27
Paranapitanga,Jurídica e Contábil,Auxílio de familiares,Muito satisfeito,4.65,27
Paranapitanga,Jurídica e Contábil,Auxílio de familiares,Muito satisfeito,4.65,27
Aratibutantã,Jurídica e Contábil,Auxílio de familiares,Muito satisfeito,4.68,27
Aratibutantã,Jurídica e Contábil,Recursos próprios,Satisfeito,4.86,27
Paranapitanga,Administração,Financiamento bancário,Indiferente,4.86,27
Paranapitanga,Jurídica e Contábil,Auxílio de familiares,Muito satisfeito,4.93,27
Paranapitanga,Jurídica e Contábil,Recursos próprios,Satisfeito,5.06,27
Paranapitanga,Jurídica e Contábil,Auxílio de familiares,Muito satisfeito,5.09,27
Paranapitanga,Jurídica e Contábil,Auxílio de familiares,Muito satisfeito,5.6,27
Aratibutantã,Jurídica e Contábil,Auxílio de familiares,Muito satisfeito,5.71,27
